,date,temperature_2m_min
21394,2008-07-29 00:00:00+00:00,23.11069
21395,2008-07-30 00:00:00+00:00,23.215216
21396,2008-07-31 00:00:00+00:00,22.519745
21397,2008-08-01 00:00:00+00:00,24.67427
21398,2008-08-02 00:00:00+00:00,26.0288
21399,2008-08-03 00:00:00+00:00,24.583326
21400,2008-08-04 00:00:00+00:00,23.487854
21401,2008-08-05 00:00:00+00:00,23.842382
21402,2008-08-06 00:00:00+00:00,24.74691
21403,2008-08-07 00:00:00+00:00,23.351439
21404,2008-08-08 00:00:00+00:00,20.855965
21405,2008-08-09 00:00:00+00:00,22.010492
21406,2008-08-10 00:00:00+00:00,21.91502
21407,2008-08-11 00:00:00+00:00,21.619549
21408,2008-08-12 00:00:00+00:00,20.974075
21409,2008-08-13 00:00:00+00:00,21.7286
21410,2008-08-14 00:00:00+00:00,19.68313
21411,2008-08-15 00:00:00+00:00,21.937656
21412,2008-08-16 00:00:00+00:00,21.592186
21413,2008-08-17 00:00:00+00:00,21.196712
21414,2008-08-18 00:00:00+00:00,20.45124
21415,2008-08-19 00:00:00+00:00,21.705769
21416,2008-08-20 00:00:00+00:00,19.710295
21417,2008-08-21 00:00:00+00:00,22.26482
21418,2008-08-22 00:00:00+00:00,20.469349
21419,2008-08-23 00:00:00+00:00,21.123878
21420,2008-08-24 00:00:00+00:00,22.328405
21421,2008-08-25 00:00:00+00:00,21.282932
21422,2008-08-26 00:00:00+00:00,22.037458
21423,2008-08-27 00:00:00+00:00,20.94199
21424,2008-08-28 00:00:00+00:00,22.296515
21425,2008-08-29 00:00:00+00:00,19.651043
21426,2008-08-30 00:00:00+00:00,20.70557
21427,2008-08-31 00:00:00+00:00,20.8101
21428,2008-09-01 00:00:00+00:00,20.064625
21429,2008-09-02 00:00:00+00:00,17.27237
21430,2008-09-03 00:00:00+00:00,15.730106
21431,2008-09-04 00:00:00+00:00,18.037848
21432,2008-09-05 00:00:00+00:00,17.345589
21433,2008-09-06 00:00:00+00:00,18.05333
21434,2008-09-07 00:00:00+00:00,19.461067
21435,2008-09-08 00:00:00+00:00,18.41881
21436,2008-09-09 00:00:00+00:00,18.376549
21437,2008-09-10 00:00:00+00:00,18.83429
21438,2008-09-11 00:00:00+00:00,16.842031
21439,2008-09-12 00:00:00+00:00,16.199772
21440,2008-09-13 00:00:00+00:00,16.357513
21441,2008-09-14 00:00:00+00:00,17.115253
21442,2008-09-15 00:00:00+00:00,16.522995
21443,2008-09-16 00:00:00+00:00,17.230736
21444,2008-09-17 00:00:00+00:00,16.888475
21445,2008-09-18 00:00:00+00:00,16.846216
21446,2008-09-19 00:00:00+00:00,17.503956
21447,2008-09-20 00:00:00+00:00,17.861696
21448,2008-09-21 00:00:00+00:00,17.619438
21449,2008-09-22 00:00:00+00:00,16.027178
21450,2008-09-23 00:00:00+00:00,16.834919
21451,2008-09-24 00:00:00+00:00,18.892658
21452,2008-09-25 00:00:00+00:00,17.7004
21453,2008-09-26 00:00:00+00:00,15.558142
21454,2008-09-27 00:00:00+00:00,13.115881
21455,2008-09-28 00:00:00+00:00,12.873622
21456,2008-09-29 00:00:00+00:00,14.181362
21457,2008-09-30 00:00:00+00:00,15.2891035
21458,2008-10-01 00:00:00+00:00,14.646843
21459,2008-10-02 00:00:00+00:00,11.704584
21460,2008-10-03 00:00:00+00:00,12.962325
21461,2008-10-04 00:00:00+00:00,14.3200655
21462,2008-10-05 00:00:00+00:00,14.027806
21463,2008-10-06 00:00:00+00:00,16.185545
21464,2008-10-07 00:00:00+00:00,15.343287
21465,2008-10-08 00:00:00+00:00,15.151028
21466,2008-10-09 00:00:00+00:00,15.008768
21467,2008-10-10 00:00:00+00:00,14.766509
21468,2008-10-11 00:00:00+00:00,11.424251
21469,2008-10-12 00:00:00+00:00,8.68199
21470,2008-10-13 00:00:00+00:00,9.989732
21471,2008-10-14 00:00:00+00:00,11.247472
21472,2008-10-15 00:00:00+00:00,9.905212
21473,2008-10-16 00:00:00+00:00,7.7129526
21474,2008-10-17 00:00:00+00:00,8.270693
21475,2008-10-18 00:00:00+00:00,8.028433
21476,2008-10-19 00:00:00+00:00,9.086174
21477,2008-10-20 00:00:00+00:00,10.493915
21478,2008-10-21 00:00:00+00:00,13.951655
21479,2008-10-22 00:00:00+00:00,11.809396
21480,2008-10-23 00:00:00+00:00,12.117137
21481,2008-10-24 00:00:00+00:00,11.074878
21482,2008-10-25 00:00:00+00:00,11.482617
21483,2008-10-26 00:00:00+00:00,10.340358
21484,2008-10-27 00:00:00+00:00,10.748099
21485,2008-10-28 00:00:00+00:00,9.155839
21486,2008-10-29 00:00:00+00:00,8.763579
21487,2008-10-30 00:00:00+00:00,8.97132
21488,2008-10-31 00:00:00+00:00,8.179061
21489,2008-11-01 00:00:00+00:00,7.136447
21490,2008-11-02 00:00:00+00:00,4.6413574
21491,2008-11-03 00:00:00+00:00,2.6962676
21492,2008-11-04 00:00:00+00:00,1.3011775
21493,2008-11-05 00:00:00+00:00,2.5560875
21494,2008-11-06 00:00:00+00:00,3.310997
21495,2008-11-07 00:00:00+00:00,6.8659067
21496,2008-11-08 00:00:00+00:00,4.070817
21497,2008-11-09 00:00:00+00:00,6.425727
21498,2008-11-10 00:00:00+00:00,7.780637
21499,2008-11-11 00:00:00+00:00,6.2855473
21500,2008-11-12 00:00:00+00:00,5.240457
21501,2008-11-13 00:00:00+00:00,1.9953666
21502,2008-11-14 00:00:00+00:00,0.25027657
21503,2008-11-15 00:00:00+00:00,1.0551865
21504,2008-11-16 00:00:00+00:00,0.9600961
21505,2008-11-17 00:00:00+00:00,4.0650063
21506,2008-11-18 00:00:00+00:00,1.3199162
21507,2008-11-19 00:00:00+00:00,0.3748262
21508,2008-11-20 00:00:00+00:00,1.829736
21509,2008-11-21 00:00:00+00:00,1.034646
21510,2008-11-22 00:00:00+00:00,0.38955593
21511,2008-11-23 00:00:00+00:00,1.4444656
21512,2008-11-24 00:00:00+00:00,2.3993757
21513,2008-11-25 00:00:00+00:00,4.004286
21514,2008-11-26 00:00:00+00:00,5.909196
21515,2008-11-27 00:00:00+00:00,7.814106
21516,2008-11-28 00:00:00+00:00,5.2690153
21517,2008-11-29 00:00:00+00:00,2.3739252
21518,2008-11-30 00:00:00+00:00,2.1288354
21519,2008-12-01 00:00:00+00:00,6.283745
21520,2008-12-02 00:00:00+00:00,4.3886547
21521,2008-12-03 00:00:00+00:00,3.593565
21522,2008-12-04 00:00:00+00:00,4.198475
21523,2008-12-05 00:00:00+00:00,2.8033848
21524,2008-12-06 00:00:00+00:00,1.3082948
21525,2008-12-07 00:00:00+00:00,0.9132049
21526,2008-12-08 00:00:00+00:00,2.0681143
21527,2008-12-09 00:00:00+00:00,5.423024
21528,2008-12-10 00:00:00+00:00,-0.07206559
21529,2008-12-11 00:00:00+00:00,-0.5671556
21530,2008-12-12 00:00:00+00:00,1.1877544
21531,2008-12-13 00:00:00+00:00,-1.2073357
21532,2008-12-14 00:00:00+00:00,-1.9524257
21533,2008-12-15 00:00:00+00:00,-1.7475159
21534,2008-12-16 00:00:00+00:00,2.2573938
21535,2008-12-17 00:00:00+00:00,0.56230354
21536,2008-12-18 00:00:00+00:00,-0.38278604
21537,2008-12-19 00:00:00+00:00,-0.77787614
21538,2008-12-20 00:00:00+00:00,0.12703395
21539,2008-12-21 00:00:00+00:00,-0.4180565
21540,2008-12-22 00:00:00+00:00,-0.71314645
21541,2008-12-23 00:00:00+00:00,-1.4082367
21542,2008-12-24 00:00:00+00:00,0.09667325
21543,2008-12-25 00:00:00+00:00,-0.6984167
21544,2008-12-26 00:00:00+00:00,-6.443507
21545,2008-12-27 00:00:00+00:00,-6.4385967
21546,2008-12-28 00:00:00+00:00,-4.833688
21547,2008-12-29 00:00:00+00:00,-0.72877717
21548,2008-12-30 00:00:00+00:00,-1.3238671
21549,2008-12-31 00:00:00+00:00,0.23104334
21550,2009-01-01 00:00:00+00:00,0.33399987
21551,2009-01-02 00:00:00+00:00,-1.4188988
21552,2009-01-03 00:00:00+00:00,-2.0217988
21553,2009-01-04 00:00:00+00:00,-2.7246983
21554,2009-01-05 00:00:00+00:00,-1.3275976
21555,2009-01-06 00:00:00+00:00,0.2195034
21556,2009-01-07 00:00:00+00:00,0.7666037
21557,2009-01-08 00:00:00+00:00,2.8137045
21558,2009-01-09 00:00:00+00:00,3.110805
21559,2009-01-10 00:00:00+00:00,3.5079055
21560,2009-01-11 00:00:00+00:00,3.6550064
21561,2009-01-12 00:00:00+00:00,4.052107
21562,2009-01-13 00:00:00+00:00,3.6992078
21563,2009-01-14 00:00:00+00:00,3.3463078
21564,2009-01-15 00:00:00+00:00,1.1434085
21565,2009-01-16 00:00:00+00:00,-1.4094913
21566,2009-01-17 00:00:00+00:00,0.28760958
21567,2009-01-18 00:00:00+00:00,2.4847102
21568,2009-01-19 00:00:00+00:00,3.081811
21569,2009-01-20 00:00:00+00:00,3.7289112
21570,2009-01-21 00:00:00+00:00,3.8260121
21571,2009-01-22 00:00:00+00:00,2.5731125
21572,2009-01-23 00:00:00+00:00,-2.0797873
21573,2009-01-24 00:00:00+00:00,-3.032686
21574,2009-01-25 00:00:00+00:00,-3.6355855
21575,2009-01-26 00:00:00+00:00,-1.4384851
21576,2009-01-27 00:00:00+00:00,3.0586157
21577,2009-01-28 00:00:00+00:00,3.2057157
21578,2009-01-29 00:00:00+00:00,-0.49718285
21579,2009-01-30 00:00:00+00:00,-2.0000827
21580,2009-01-31 00:00:00+00:00,2.0970178
21581,2009-02-01 00:00:00+00:00,3.344118
21582,2009-02-02 00:00:00+00:00,4.6912193
21583,2009-02-03 00:00:00+00:00,3.5883198
21584,2009-02-04 00:00:00+00:00,4.5354204
21585,2009-02-05 00:00:00+00:00,2.6825206
21586,2009-02-06 00:00:00+00:00,-0.67037845
21587,2009-02-07 00:00:00+00:00,-1.3732779
21588,2009-02-08 00:00:00+00:00,3.2738223
21589,2009-02-09 00:00:00+00:00,3.3709233
21590,2009-02-10 00:00:00+00:00,2.018024
21591,2009-02-11 00:00:00+00:00,-3.734876
21592,2009-02-12 00:00:00+00:00,-5.287775
21593,2009-02-13 00:00:00+00:00,-3.440674
21594,2009-02-14 00:00:00+00:00,3.0064259
21595,2009-02-15 00:00:00+00:00,4.603526
21596,2009-02-16 00:00:00+00:00,6.0006275
21597,2009-02-17 00:00:00+00:00,2.3477278
21598,2009-02-18 00:00:00+00:00,-0.6551721
21599,2009-02-19 00:00:00+00:00,-1.1580713
21600,2009-02-20 00:00:00+00:00,-2.1609707
21601,2009-02-21 00:00:00+00:00,-1.5638697
21602,2009-02-22 00:00:00+00:00,1.7332306
21603,2009-02-23 00:00:00+00:00,3.4303312
21604,2009-02-24 00:00:00+00:00,3.2774315
21605,2009-02-25 00:00:00+00:00,3.1245325
21606,2009-02-26 00:00:00+00:00,1.2716329
21607,2009-02-27 00:00:00+00:00,-0.63126636
21608,2009-02-28 00:00:00+00:00,-2.1341658
21609,2009-03-01 00:00:00+00:00,-3.587065
21610,2009-03-02 00:00:00+00:00,-2.189965
21611,2009-03-03 00:00:00+00:00,-2.842272
21612,2009-03-04 00:00:00+00:00,-1.5935931
21613,2009-03-05 00:00:00+00:00,4.2550855
21614,2009-03-06 00:00:00+00:00,3.353764
21615,2009-03-07 00:00:00+00:00,1.3524427
21616,2009-03-08 00:00:00+00:00,0.0011217594
21617,2009-03-09 00:00:00+00:00,-1.0001996
21618,2009-03-10 00:00:00+00:00,-2.401521
21619,2009-03-11 00:00:00+00:00,0.14715815
21620,2009-03-12 00:00:00+00:00,2.695837
21621,2009-03-13 00:00:00+00:00,1.4445155
21622,2009-03-14 00:00:00+00:00,3.8931944
21623,2009-03-15 00:00:00+00:00,7.091873
21624,2009-03-16 00:00:00+00:00,6.1905518
21625,2009-03-17 00:00:00+00:00,3.6892307
21626,2009-03-18 00:00:00+00:00,2.88791
21627,2009-03-19 00:00:00+00:00,1.8365886
21628,2009-03-20 00:00:00+00:00,2.2852674
21629,2009-03-21 00:00:00+00:00,2.4839458
21630,2009-03-22 00:00:00+00:00,1.8326247
21631,2009-03-23 00:00:00+00:00,3.3813033
21632,2009-03-24 00:00:00+00:00,2.9299822
21633,2009-03-25 00:00:00+00:00,3.0286613
21634,2009-03-26 00:00:00+00:00,2.7773397
21635,2009-03-27 00:00:00+00:00,5.9260187
21636,2009-03-28 00:00:00+00:00,9.8246975
21637,2009-03-29 00:00:00+00:00,5.9733763
21638,2009-03-30 00:00:00+00:00,4.1720552
21639,2009-03-31 00:00:00+00:00,2.520734
21640,2009-04-01 00:00:00+00:00,4.969413
21641,2009-04-02 00:00:00+00:00,5.8180914
21642,2009-04-03 00:00:00+00:00,6.7667704
21643,2009-04-04 00:00:00+00:00,6.0654488
21644,2009-04-05 00:00:00+00:00,11.914128
21645,2009-04-06 00:00:00+00:00,11.812806
21646,2009-04-07 00:00:00+00:00,10.661486
21647,2009-04-08 00:00:00+00:00,11.160165
21648,2009-04-09 00:00:00+00:00,8.908843
21649,2009-04-10 00:00:00+00:00,7.9075212
21650,2009-04-11 00:00:00+00:00,3.8562007
21651,2009-04-12 00:00:00+00:00,3.6548793
21652,2009-04-13 00:00:00+00:00,1.9035584
21653,2009-04-14 00:00:00+00:00,3.6522367
21654,2009-04-15 00:00:00+00:00,1.5509157
21655,2009-04-16 00:00:00+00:00,5.7495947
21656,2009-04-17 00:00:00+00:00,8.848273
21657,2009-04-18 00:00:00+00:00,12.846952
21658,2009-04-19 00:00:00+00:00,11.595632
21659,2009-04-20 00:00:00+00:00,8.64431
21660,2009-04-21 00:00:00+00:00,9.49299
21661,2009-04-22 00:00:00+00:00,10.291667
21662,2009-04-23 00:00:00+00:00,10.040347
21663,2009-04-24 00:00:00+00:00,8.639025
21664,2009-04-25 00:00:00+00:00,10.837705
21665,2009-04-26 00:00:00+00:00,8.536383
21666,2009-04-27 00:00:00+00:00,7.6350613
21667,2009-04-28 00:00:00+00:00,8.33374
21668,2009-04-29 00:00:00+00:00,7.532419
21669,2009-04-30 00:00:00+00:00,9.131097
21670,2009-05-01 00:00:00+00:00,9.429776
21671,2009-05-02 00:00:00+00:00,12.178455
21672,2009-05-03 00:00:00+00:00,9.621316
21673,2009-05-04 00:00:00+00:00,9.958358
21674,2009-05-05 00:00:00+00:00,10.9954
21675,2009-05-06 00:00:00+00:00,9.032444
21676,2009-05-07 00:00:00+00:00,10.119487
21677,2009-05-08 00:00:00+00:00,9.75653
21678,2009-05-09 00:00:00+00:00,9.643571
21679,2009-05-10 00:00:00+00:00,10.430615
21680,2009-05-11 00:00:00+00:00,8.517656
21681,2009-05-12 00:00:00+00:00,7.2546988
21682,2009-05-13 00:00:00+00:00,8.391742
21683,2009-05-14 00:00:00+00:00,8.628785
21684,2009-05-15 00:00:00+00:00,10.315827
21685,2009-05-16 00:00:00+00:00,11.10287
21686,2009-05-17 00:00:00+00:00,12.289911
21687,2009-05-18 00:00:00+00:00,10.926955
21688,2009-05-19 00:00:00+00:00,10.563997
21689,2009-05-20 00:00:00+00:00,12.15104
21690,2009-05-21 00:00:00+00:00,13.838082
21691,2009-05-22 00:00:00+00:00,13.7751255
21692,2009-05-23 00:00:00+00:00,13.362168
21693,2009-05-24 00:00:00+00:00,13.599211
21694,2009-05-25 00:00:00+00:00,12.486253
21695,2009-05-26 00:00:00+00:00,13.573296
21696,2009-05-27 00:00:00+00:00,14.810339
21697,2009-05-28 00:00:00+00:00,15.04738
21698,2009-05-29 00:00:00+00:00,14.084422
21699,2009-05-30 00:00:00+00:00,13.321465
21700,2009-05-31 00:00:00+00:00,15.158508
21701,2009-06-01 00:00:00+00:00,15.79555
21702,2009-06-02 00:00:00+00:00,16.532593
21703,2009-06-03 00:00:00+00:00,16.219635
21704,2009-06-04 00:00:00+00:00,17.456678
21705,2009-06-05 00:00:00+00:00,17.693722
21706,2009-06-06 00:00:00+00:00,16.630764
21707,2009-06-07 00:00:00+00:00,16.617805
21708,2009-06-08 00:00:00+00:00,17.70485
21709,2009-06-09 00:00:00+00:00,15.491891
21710,2009-06-10 00:00:00+00:00,16.028933
21711,2009-06-11 00:00:00+00:00,19.215977
21712,2009-06-12 00:00:00+00:00,18.553017
21713,2009-06-13 00:00:00+00:00,19.390062
21714,2009-06-14 00:00:00+00:00,18.927105
21715,2009-06-15 00:00:00+00:00,19.314148
21716,2009-06-16 00:00:00+00:00,20.601189
21717,2009-06-17 00:00:00+00:00,20.08823
21718,2009-06-18 00:00:00+00:00,17.225275
21719,2009-06-19 00:00:00+00:00,16.862318
21720,2009-06-20 00:00:00+00:00,16.399359
21721,2009-06-21 00:00:00+00:00,16.786402
21722,2009-06-22 00:00:00+00:00,17.123444
21723,2009-06-23 00:00:00+00:00,16.660488
21724,2009-06-24 00:00:00+00:00,18.597528
21725,2009-06-25 00:00:00+00:00,19.484571
21726,2009-06-26 00:00:00+00:00,19.771614
21727,2009-06-27 00:00:00+00:00,20.708656
21728,2009-06-28 00:00:00+00:00,18.4957
21729,2009-06-29 00:00:00+00:00,16.532742
21730,2009-06-30 00:00:00+00:00,15.469786
21731,2009-07-01 00:00:00+00:00,17.556828
21732,2009-07-02 00:00:00+00:00,17.79387
21733,2009-07-03 00:00:00+00:00,17.74184
21734,2009-07-04 00:00:00+00:00,19.596369
21735,2009-07-05 00:00:00+00:00,19.450897
21736,2009-07-06 00:00:00+00:00,19.805422
21737,2009-07-07 00:00:00+00:00,20.55995
21738,2009-07-08 00:00:00+00:00,19.314478
21739,2009-07-09 00:00:00+00:00,19.819006
21740,2009-07-10 00:00:00+00:00,20.773533
21741,2009-07-11 00:00:00+00:00,22.228062
21742,2009-07-12 00:00:00+00:00,22.782589
21743,2009-07-13 00:00:00+00:00,23.337116
21744,2009-07-14 00:00:00+00:00,23.491646
21745,2009-07-15 00:00:00+00:00,23.74617
21746,2009-07-16 00:00:00+00:00,22.9007
21747,2009-07-17 00:00:00+00:00,20.555225
21748,2009-07-18 00:00:00+00:00,20.109753
21749,2009-07-19 00:00:00+00:00,19.86428
21750,2009-07-20 00:00:00+00:00,19.418808
21751,2009-07-21 00:00:00+00:00,18.773335
21752,2009-07-22 00:00:00+00:00,20.177866
21753,2009-07-23 00:00:00+00:00,21.682392
21754,2009-07-24 00:00:00+00:00,22.636919
21755,2009-07-25 00:00:00+00:00,21.891445
21756,2009-07-26 00:00:00+00:00,20.595974
21757,2009-07-27 00:00:00+00:00,19.950502
21758,2009-07-28 00:00:00+00:00,21.30503
21759,2009-07-29 00:00:00+00:00,21.259556
21760,2009-07-30 00:00:00+00:00,19.814085
21761,2009-07-31 00:00:00+00:00,21.068613
21762,2009-08-01 00:00:00+00:00,21.62314
21763,2009-08-02 00:00:00+00:00,20.677666
21764,2009-08-03 00:00:00+00:00,22.682194
21765,2009-08-04 00:00:00+00:00,21.686722
21766,2009-08-05 00:00:00+00:00,21.69125
21767,2009-08-06 00:00:00+00:00,21.09578
21768,2009-08-07 00:00:00+00:00,19.750305
21769,2009-08-08 00:00:00+00:00,18.104832
21770,2009-08-09 00:00:00+00:00,18.009361
21771,2009-08-10 00:00:00+00:00,18.613888
21772,2009-08-11 00:00:00+00:00,20.768417
21773,2009-08-12 00:00:00+00:00,21.772943
21774,2009-08-13 00:00:00+00:00,22.827469
21775,2009-08-14 00:00:00+00:00,21.281998
21776,2009-08-15 00:00:00+00:00,18.286526
21777,2009-08-16 00:00:00+00:00,19.741053
21778,2009-08-17 00:00:00+00:00,21.345581
21779,2009-08-18 00:00:00+00:00,21.300108
21780,2009-08-19 00:00:00+00:00,21.104637
21781,2009-08-20 00:00:00+00:00,21.659164
21782,2009-08-21 00:00:00+00:00,20.76369
21783,2009-08-22 00:00:00+00:00,20.368217
21784,2009-08-23 00:00:00+00:00,20.922749
21785,2009-08-24 00:00:00+00:00,19.827272
21786,2009-08-25 00:00:00+00:00,21.5818
21787,2009-08-26 00:00:00+00:00,22.236328
21788,2009-08-27 00:00:00+00:00,20.740856
21789,2009-08-28 00:00:00+00:00,19.495384
21790,2009-08-29 00:00:00+00:00,22.29991
21791,2009-08-30 00:00:00+00:00,20.854439
21792,2009-08-31 00:00:00+00:00,20.258965
21793,2009-09-01 00:00:00+00:00,19.313494
21794,2009-09-02 00:00:00+00:00,19.370432
21795,2009-09-03 00:00:00+00:00,18.47817
21796,2009-09-04 00:00:00+00:00,17.435913
21797,2009-09-05 00:00:00+00:00,19.34365
21798,2009-09-06 00:00:00+00:00,18.101395
21799,2009-09-07 00:00:00+00:00,18.659134
21800,2009-09-08 00:00:00+00:00,18.916874
21801,2009-09-09 00:00:00+00:00,17.674614
21802,2009-09-10 00:00:00+00:00,18.282354
21803,2009-09-11 00:00:00+00:00,19.240097
21804,2009-09-12 00:00:00+00:00,19.147835
21805,2009-09-13 00:00:00+00:00,15.205579
21806,2009-09-14 00:00:00+00:00,14.213319
21807,2009-09-15 00:00:00+00:00,12.57106
21808,2009-09-16 00:00:00+00:00,13.678801
21809,2009-09-17 00:00:00+00:00,14.236542
21810,2009-09-18 00:00:00+00:00,14.244282
21811,2009-09-19 00:00:00+00:00,13.952023
21812,2009-09-20 00:00:00+00:00,15.509763
21813,2009-09-21 00:00:00+00:00,16.467503
21814,2009-09-22 00:00:00+00:00,11.575243
21815,2009-09-23 00:00:00+00:00,10.132983
21816,2009-09-24 00:00:00+00:00,9.990725
21817,2009-09-25 00:00:00+00:00,12.998466
21818,2009-09-26 00:00:00+00:00,14.656205
21819,2009-09-27 00:00:00+00:00,15.663946
21820,2009-09-28 00:00:00+00:00,14.371687
21821,2009-09-29 00:00:00+00:00,13.129428
21822,2009-09-30 00:00:00+00:00,12.887168
21823,2009-10-01 00:00:00+00:00,14.444908
21824,2009-10-02 00:00:00+00:00,12.3026495
21825,2009-10-03 00:00:00+00:00,13.56039
21826,2009-10-04 00:00:00+00:00,12.618132
21827,2009-10-05 00:00:00+00:00,13.075871
21828,2009-10-06 00:00:00+00:00,13.633612
21829,2009-10-07 00:00:00+00:00,13.891353
21830,2009-10-08 00:00:00+00:00,15.799092
21831,2009-10-09 00:00:00+00:00,13.456833
21832,2009-10-10 00:00:00+00:00,13.8645735
21833,2009-10-11 00:00:00+00:00,12.472313
21834,2009-10-12 00:00:00+00:00,12.580055
21835,2009-10-13 00:00:00+00:00,14.687797
21836,2009-10-14 00:00:00+00:00,13.395536
21837,2009-10-15 00:00:00+00:00,13.103277
21838,2009-10-16 00:00:00+00:00,13.811017
21839,2009-10-17 00:00:00+00:00,14.418758
21840,2009-10-18 00:00:00+00:00,13.926499
21841,2009-10-19 00:00:00+00:00,15.23424
21842,2009-10-20 00:00:00+00:00,14.091979
21843,2009-10-21 00:00:00+00:00,13.54972
21844,2009-10-22 00:00:00+00:00,12.857461
21845,2009-10-23 00:00:00+00:00,12.615201
21846,2009-10-24 00:00:00+00:00,11.072942
21847,2009-10-25 00:00:00+00:00,10.630683
21848,2009-10-26 00:00:00+00:00,9.888423
21849,2009-10-27 00:00:00+00:00,9.546164
21850,2009-10-28 00:00:00+00:00,7.953904
21851,2009-10-29 00:00:00+00:00,8.061645
21852,2009-10-30 00:00:00+00:00,8.769385
21853,2009-10-31 00:00:00+00:00,8.927125
21854,2009-11-01 00:00:00+00:00,10.184866
21855,2009-11-02 00:00:00+00:00,9.39013
21856,2009-11-03 00:00:00+00:00,9.59504
21857,2009-11-04 00:00:00+00:00,9.89995
21858,2009-11-05 00:00:00+00:00,8.854859
21859,2009-11-06 00:00:00+00:00,11.80977
21860,2009-11-07 00:00:00+00:00,12.76468
21861,2009-11-08 00:00:00+00:00,9.569591
21862,2009-11-09 00:00:00+00:00,6.8245
21863,2009-11-10 00:00:00+00:00,7.92941
21864,2009-11-11 00:00:00+00:00,8.48432
21865,2009-11-12 00:00:00+00:00,10.88923
21866,2009-11-13 00:00:00+00:00,8.244139
21867,2009-11-14 00:00:00+00:00,7.74905
21868,2009-11-15 00:00:00+00:00,10.703959
21869,2009-11-16 00:00:00+00:00,9.808869
21870,2009-11-17 00:00:00+00:00,10.11378
21871,2009-11-18 00:00:00+00:00,9.168689
21872,2009-11-19 00:00:00+00:00,8.123599
21873,2009-11-20 00:00:00+00:00,8.528508
21874,2009-11-21 00:00:00+00:00,5.4834185
21875,2009-11-22 00:00:00+00:00,5.8383284
21876,2009-11-23 00:00:00+00:00,4.343239
21877,2009-11-24 00:00:00+00:00,2.6481483
21878,2009-11-25 00:00:00+00:00,3.603058
21879,2009-11-26 00:00:00+00:00,4.057968
21880,2009-11-27 00:00:00+00:00,2.312878
21881,2009-11-28 00:00:00+00:00,3.7677882
21882,2009-11-29 00:00:00+00:00,3.172698
21883,2009-11-30 00:00:00+00:00,7.9276085
21884,2009-12-01 00:00:00+00:00,6.5325174
21885,2009-12-02 00:00:00+00:00,7.537428
21886,2009-12-03 00:00:00+00:00,2.4423375
21887,2009-12-04 00:00:00+00:00,-0.15275264
21888,2009-12-05 00:00:00+00:00,2.3021574
21889,2009-12-06 00:00:00+00:00,4.807067
21890,2009-12-07 00:00:00+00:00,5.011977
21891,2009-12-08 00:00:00+00:00,1.6168873
21892,2009-12-09 00:00:00+00:00,-0.07820296
21893,2009-12-10 00:00:00+00:00,3.0267067
21894,2009-12-11 00:00:00+00:00,1.4316165
21895,2009-12-12 00:00:00+00:00,1.0365264
21896,2009-12-13 00:00:00+00:00,2.5414367
21897,2009-12-14 00:00:00+00:00,4.146347
21898,2009-12-15 00:00:00+00:00,4.4512568
21899,2009-12-16 00:00:00+00:00,1.5061667
21900,2009-12-17 00:00:00+00:00,-1.2889235
21901,2009-12-18 00:00:00+00:00,-3.3840134
21902,2009-12-19 00:00:00+00:00,2.6208959
21903,2009-12-20 00:00:00+00:00,6.925806
21904,2009-12-21 00:00:00+00:00,4.6307163
21905,2009-12-22 00:00:00+00:00,3.3356256
21906,2009-12-23 00:00:00+00:00,2.0405354
21907,2009-12-24 00:00:00+00:00,3.245446
21908,2009-12-25 00:00:00+00:00,-1.349644
21909,2009-12-26 00:00:00+00:00,-1.7947345
21910,2009-12-27 00:00:00+00:00,-10.189824
21911,2009-12-28 00:00:00+00:00,-14.684915
21912,2009-12-29 00:00:00+00:00,-3.6800044
21913,2009-12-30 00:00:00+00:00,1.7749054
21914,2009-12-31 00:00:00+00:00,4.9298153
21915,2010-01-01 00:00:00+00:00,5.0847254
21916,2010-01-02 00:00:00+00:00,0.8818257
21917,2010-01-03 00:00:00+00:00,-0.12107372
21918,2010-01-04 00:00:00+00:00,4.876027
21919,2010-01-05 00:00:00+00:00,6.673128
21920,2010-01-06 00:00:00+00:00,5.8202286
21921,2010-01-07 00:00:00+00:00,1.8673284
21922,2010-01-08 00:00:00+00:00,-0.085570574
21923,2010-01-09 00:00:00+00:00,6.3615303
21924,2010-01-10 00:00:00+00:00,5.85863
21925,2010-01-11 00:00:00+00:00,4.605731
21926,2010-01-12 00:00:00+00:00,3.1528316
21927,2010-01-13 00:00:00+00:00,-0.20006728
21928,2010-01-14 00:00:00+00:00,-1.1529675
21929,2010-01-15 00:00:00+00:00,1.2941332
21930,2010-01-16 00:00:00+00:00,2.8412342
21931,2010-01-17 00:00:00+00:00,1.2883341
21932,2010-01-18 00:00:00+00:00,1.8854353
21933,2010-01-19 00:00:00+00:00,0.3325355
21934,2010-01-20 00:00:00+00:00,2.2796364
21935,2010-01-21 00:00:00+00:00,4.426737
21936,2010-01-22 00:00:00+00:00,3.273837
21937,2010-01-23 00:00:00+00:00,-0.5290618
21938,2010-01-24 00:00:00+00:00,-8.681961
21939,2010-01-25 00:00:00+00:00,-1.7848606
21940,2010-01-26 00:00:00+00:00,-4.08776
21941,2010-01-27 00:00:00+00:00,1.0593402
21942,2010-01-28 00:00:00+00:00,-1.4935589
