,date,temperature_2m_mean
8043,1972-01-09 00:00:00+00:00,-0.8496218
8044,1972-01-10 00:00:00+00:00,0.5435815
8045,1972-01-11 00:00:00+00:00,-0.813215
8046,1972-01-12 00:00:00+00:00,-0.02001226
8047,1972-01-13 00:00:00+00:00,1.5731909
8048,1972-01-14 00:00:00+00:00,2.316394
8049,1972-01-15 00:00:00+00:00,3.3095973
8050,1972-01-16 00:00:00+00:00,-4.9472
8051,1972-01-17 00:00:00+00:00,-7.803996
8052,1972-01-18 00:00:00+00:00,-4.610793
8053,1972-01-19 00:00:00+00:00,-2.0175903
8054,1972-01-20 00:00:00+00:00,-0.07438707
8055,1972-01-21 00:00:00+00:00,3.118816
8056,1972-01-22 00:00:00+00:00,3.9620192
8057,1972-01-23 00:00:00+00:00,3.8052223
8058,1972-01-24 00:00:00+00:00,4.7984257
8059,1972-01-25 00:00:00+00:00,6.091629
8060,1972-01-26 00:00:00+00:00,5.584832
8061,1972-01-27 00:00:00+00:00,5.928035
8062,1972-01-28 00:00:00+00:00,5.7712383
8063,1972-01-29 00:00:00+00:00,3.6144412
8064,1972-01-30 00:00:00+00:00,3.7576444
8065,1972-01-31 00:00:00+00:00,2.4508474
8066,1972-02-01 00:00:00+00:00,-5.255949
8067,1972-02-02 00:00:00+00:00,-2.2127464
8068,1972-02-03 00:00:00+00:00,0.5304568
8069,1972-02-04 00:00:00+00:00,2.52366
8070,1972-02-05 00:00:00+00:00,3.2168632
8071,1972-02-06 00:00:00+00:00,3.6600661
8072,1972-02-07 00:00:00+00:00,3.3032694
8073,1972-02-08 00:00:00+00:00,2.2464724
8074,1972-02-09 00:00:00+00:00,3.0396757
8075,1972-02-10 00:00:00+00:00,4.4828787
8076,1972-02-11 00:00:00+00:00,5.576082
8077,1972-02-12 00:00:00+00:00,1.6192851
8078,1972-02-13 00:00:00+00:00,-2.487512
8079,1972-02-14 00:00:00+00:00,1.1556914
8080,1972-02-15 00:00:00+00:00,2.9988945
8081,1972-02-16 00:00:00+00:00,4.1420975
8082,1972-02-17 00:00:00+00:00,2.7853007
8083,1972-02-18 00:00:00+00:00,1.778504
8084,1972-02-19 00:00:00+00:00,-0.47829318
8085,1972-02-20 00:00:00+00:00,-2.4350898
8086,1972-02-21 00:00:00+00:00,-4.2918873
8087,1972-02-22 00:00:00+00:00,-6.798684
8088,1972-02-23 00:00:00+00:00,-5.855481
8089,1972-02-24 00:00:00+00:00,-2.1122773
8090,1972-02-25 00:00:00+00:00,-4.4690742
8091,1972-02-26 00:00:00+00:00,-3.9758708
8092,1972-02-27 00:00:00+00:00,-1.1326678
8093,1972-02-28 00:00:00+00:00,-0.03946483
8094,1972-02-29 00:00:00+00:00,1.0537382
8095,1972-03-01 00:00:00+00:00,2.0469413
8096,1972-03-02 00:00:00+00:00,4.340144
8097,1972-03-03 00:00:00+00:00,4.783951
8098,1972-03-04 00:00:00+00:00,1.6281188
8099,1972-03-05 00:00:00+00:00,2.1222866
8100,1972-03-06 00:00:00+00:00,4.5164547
8101,1972-03-07 00:00:00+00:00,2.8106222
8102,1972-03-08 00:00:00+00:00,1.4047902
8103,1972-03-09 00:00:00+00:00,-0.25104213
8104,1972-03-10 00:00:00+00:00,-0.8068738
8105,1972-03-11 00:00:00+00:00,0.48729348
8106,1972-03-12 00:00:00+00:00,0.6814618
8107,1972-03-13 00:00:00+00:00,-5.724371
8108,1972-03-14 00:00:00+00:00,-3.3302023
8109,1972-03-15 00:00:00+00:00,-1.0860353
8110,1972-03-16 00:00:00+00:00,-1.3918669
8111,1972-03-17 00:00:00+00:00,1.1023009
8112,1972-03-18 00:00:00+00:00,4.0464687
8113,1972-03-19 00:00:00+00:00,4.4406376
8114,1972-03-20 00:00:00+00:00,4.3848042
8115,1972-03-21 00:00:00+00:00,4.678973
8116,1972-03-22 00:00:00+00:00,2.8231404
8117,1972-03-23 00:00:00+00:00,3.7673082
8118,1972-03-24 00:00:00+00:00,5.411476
8119,1972-03-25 00:00:00+00:00,4.255644
8120,1972-03-26 00:00:00+00:00,4.2498126
8121,1972-03-27 00:00:00+00:00,4.7439804
8122,1972-03-28 00:00:00+00:00,6.838148
8123,1972-03-29 00:00:00+00:00,8.132316
8124,1972-03-30 00:00:00+00:00,8.776484
8125,1972-03-31 00:00:00+00:00,9.220652
8126,1972-04-01 00:00:00+00:00,9.81482
8127,1972-04-02 00:00:00+00:00,9.708987
8128,1972-04-03 00:00:00+00:00,10.053156
8129,1972-04-04 00:00:00+00:00,9.447324
8130,1972-04-05 00:00:00+00:00,7.7914915
8131,1972-04-06 00:00:00+00:00,4.2356586
8132,1972-04-07 00:00:00+00:00,4.1798267
8133,1972-04-08 00:00:00+00:00,3.523994
8134,1972-04-09 00:00:00+00:00,5.618163
8135,1972-04-10 00:00:00+00:00,10.562331
8136,1972-04-11 00:00:00+00:00,13.856499
8137,1972-04-12 00:00:00+00:00,15.550667
8138,1972-04-13 00:00:00+00:00,16.694834
8139,1972-04-14 00:00:00+00:00,17.389
8140,1972-04-15 00:00:00+00:00,16.98317
8141,1972-04-16 00:00:00+00:00,16.277338
8142,1972-04-17 00:00:00+00:00,13.971506
8143,1972-04-18 00:00:00+00:00,13.815674
8144,1972-04-19 00:00:00+00:00,14.05984
8145,1972-04-20 00:00:00+00:00,13.70401
8146,1972-04-21 00:00:00+00:00,13.698178
8147,1972-04-22 00:00:00+00:00,14.692346
8148,1972-04-23 00:00:00+00:00,17.136513
8149,1972-04-24 00:00:00+00:00,17.530682
8150,1972-04-25 00:00:00+00:00,16.974848
8151,1972-04-26 00:00:00+00:00,17.469017
8152,1972-04-27 00:00:00+00:00,19.363186
8153,1972-04-28 00:00:00+00:00,19.40735
8154,1972-04-29 00:00:00+00:00,12.401521
8155,1972-04-30 00:00:00+00:00,12.645688
8156,1972-05-01 00:00:00+00:00,11.889855
8157,1972-05-02 00:00:00+00:00,14.284023
8158,1972-05-03 00:00:00+00:00,14.6251135
8159,1972-05-04 00:00:00+00:00,14.165178
8160,1972-05-05 00:00:00+00:00,16.30524
8161,1972-05-06 00:00:00+00:00,13.345304
8162,1972-05-07 00:00:00+00:00,13.235367
8163,1972-05-08 00:00:00+00:00,15.625432
8164,1972-05-09 00:00:00+00:00,14.565494
8165,1972-05-10 00:00:00+00:00,15.005557
8166,1972-05-11 00:00:00+00:00,14.795622
8167,1972-05-12 00:00:00+00:00,16.285685
8168,1972-05-13 00:00:00+00:00,18.575748
8169,1972-05-14 00:00:00+00:00,19.11581
8170,1972-05-15 00:00:00+00:00,19.055874
8171,1972-05-16 00:00:00+00:00,19.195938
8172,1972-05-17 00:00:00+00:00,20.486
8173,1972-05-18 00:00:00+00:00,22.226065
8174,1972-05-19 00:00:00+00:00,22.666128
8175,1972-05-20 00:00:00+00:00,23.95619
8176,1972-05-21 00:00:00+00:00,24.796253
8177,1972-05-22 00:00:00+00:00,24.93632
8178,1972-05-23 00:00:00+00:00,24.826384
8179,1972-05-24 00:00:00+00:00,23.166443
8180,1972-05-25 00:00:00+00:00,22.556509
8181,1972-05-26 00:00:00+00:00,23.646572
8182,1972-05-27 00:00:00+00:00,24.886635
8183,1972-05-28 00:00:00+00:00,25.7767
8184,1972-05-29 00:00:00+00:00,24.816763
8185,1972-05-30 00:00:00+00:00,21.356825
8186,1972-05-31 00:00:00+00:00,19.04689
8187,1972-06-01 00:00:00+00:00,18.386953
8188,1972-06-02 00:00:00+00:00,18.927015
8189,1972-06-03 00:00:00+00:00,19.517078
8190,1972-06-04 00:00:00+00:00,20.107143
8191,1972-06-05 00:00:00+00:00,20.197206
8192,1972-06-06 00:00:00+00:00,21.487268
8193,1972-06-07 00:00:00+00:00,20.027334
8194,1972-06-08 00:00:00+00:00,22.167398
8195,1972-06-09 00:00:00+00:00,25.05746
8196,1972-06-10 00:00:00+00:00,24.49752
8197,1972-06-11 00:00:00+00:00,23.737585
8198,1972-06-12 00:00:00+00:00,20.92765
8199,1972-06-13 00:00:00+00:00,19.467714
8200,1972-06-14 00:00:00+00:00,22.007776
8201,1972-06-15 00:00:00+00:00,22.24784
8202,1972-06-16 00:00:00+00:00,22.037903
8203,1972-06-17 00:00:00+00:00,20.677965
8204,1972-06-18 00:00:00+00:00,20.168032
8205,1972-06-19 00:00:00+00:00,19.008095
8206,1972-06-20 00:00:00+00:00,18.648157
8207,1972-06-21 00:00:00+00:00,19.688221
8208,1972-06-22 00:00:00+00:00,17.728285
8209,1972-06-23 00:00:00+00:00,21.268349
8210,1972-06-24 00:00:00+00:00,24.20841
8211,1972-06-25 00:00:00+00:00,25.148476
8212,1972-06-26 00:00:00+00:00,23.238537
8213,1972-06-27 00:00:00+00:00,20.8286
8214,1972-06-28 00:00:00+00:00,22.268665
8215,1972-06-29 00:00:00+00:00,23.708729
8216,1972-06-30 00:00:00+00:00,24.598793
8217,1972-07-01 00:00:00+00:00,24.838854
8218,1972-07-02 00:00:00+00:00,24.42892
8219,1972-07-03 00:00:00+00:00,25.229982
8220,1972-07-04 00:00:00+00:00,25.132622
8221,1972-07-05 00:00:00+00:00,24.88526
8222,1972-07-06 00:00:00+00:00,25.587898
8223,1972-07-07 00:00:00+00:00,26.590536
8224,1972-07-08 00:00:00+00:00,23.293173
8225,1972-07-09 00:00:00+00:00,21.595812
8226,1972-07-10 00:00:00+00:00,22.148447
8227,1972-07-11 00:00:00+00:00,22.901087
8228,1972-07-12 00:00:00+00:00,23.653725
8229,1972-07-13 00:00:00+00:00,25.106361
8230,1972-07-14 00:00:00+00:00,26.309
8231,1972-07-15 00:00:00+00:00,24.711636
8232,1972-07-16 00:00:00+00:00,23.914274
8233,1972-07-17 00:00:00+00:00,23.616913
8234,1972-07-18 00:00:00+00:00,24.819548
8235,1972-07-19 00:00:00+00:00,25.822186
8236,1972-07-20 00:00:00+00:00,26.674824
8237,1972-07-21 00:00:00+00:00,27.027462
8238,1972-07-22 00:00:00+00:00,26.330101
8239,1972-07-23 00:00:00+00:00,26.132738
8240,1972-07-24 00:00:00+00:00,25.985376
8241,1972-07-25 00:00:00+00:00,26.938013
8242,1972-07-26 00:00:00+00:00,27.490652
8243,1972-07-27 00:00:00+00:00,27.24329
8244,1972-07-28 00:00:00+00:00,27.495928
8245,1972-07-29 00:00:00+00:00,28.198565
8246,1972-07-30 00:00:00+00:00,26.951202
8247,1972-07-31 00:00:00+00:00,25.003841
8248,1972-08-01 00:00:00+00:00,25.856478
8249,1972-08-02 00:00:00+00:00,25.659115
8250,1972-08-03 00:00:00+00:00,25.811752
8251,1972-08-04 00:00:00+00:00,25.41439
8252,1972-08-05 00:00:00+00:00,26.167028
8253,1972-08-06 00:00:00+00:00,26.569666
8254,1972-08-07 00:00:00+00:00,26.322306
8255,1972-08-08 00:00:00+00:00,25.67494
8256,1972-08-09 00:00:00+00:00,25.97758
8257,1972-08-10 00:00:00+00:00,26.930218
8258,1972-08-11 00:00:00+00:00,27.332853
8259,1972-08-12 00:00:00+00:00,27.385492
8260,1972-08-13 00:00:00+00:00,27.438131
8261,1972-08-14 00:00:00+00:00,26.290768
8262,1972-08-15 00:00:00+00:00,24.193405
8263,1972-08-16 00:00:00+00:00,23.296045
8264,1972-08-17 00:00:00+00:00,25.14868
8265,1972-08-18 00:00:00+00:00,26.451319
8266,1972-08-19 00:00:00+00:00,27.703957
8267,1972-08-20 00:00:00+00:00,27.806593
8268,1972-08-21 00:00:00+00:00,28.159233
8269,1972-08-22 00:00:00+00:00,27.81187
8270,1972-08-23 00:00:00+00:00,26.414507
8271,1972-08-24 00:00:00+00:00,25.317146
8272,1972-08-25 00:00:00+00:00,24.86978
8273,1972-08-26 00:00:00+00:00,23.322422
8274,1972-08-27 00:00:00+00:00,21.72506
8275,1972-08-28 00:00:00+00:00,23.927692
8276,1972-08-29 00:00:00+00:00,25.330334
8277,1972-08-30 00:00:00+00:00,26.78297
8278,1972-08-31 00:00:00+00:00,27.485611
8279,1972-09-01 00:00:00+00:00,27.238247
8280,1972-09-02 00:00:00+00:00,26.352661
8281,1972-09-03 00:00:00+00:00,25.417074
8282,1972-09-04 00:00:00+00:00,25.431484
8283,1972-09-05 00:00:00+00:00,25.045897
8284,1972-09-06 00:00:00+00:00,25.560312
8285,1972-09-07 00:00:00+00:00,24.874725
8286,1972-09-08 00:00:00+00:00,24.089134
8287,1972-09-09 00:00:00+00:00,23.65355
8288,1972-09-10 00:00:00+00:00,24.217964
8289,1972-09-11 00:00:00+00:00,24.632376
8290,1972-09-12 00:00:00+00:00,24.096788
8291,1972-09-13 00:00:00+00:00,22.0612
8292,1972-09-14 00:00:00+00:00,21.775616
8293,1972-09-15 00:00:00+00:00,22.140028
8294,1972-09-16 00:00:00+00:00,20.204441
8295,1972-09-17 00:00:00+00:00,18.818853
8296,1972-09-18 00:00:00+00:00,21.383266
8297,1972-09-19 00:00:00+00:00,22.84768
8298,1972-09-20 00:00:00+00:00,23.762093
8299,1972-09-21 00:00:00+00:00,24.626505
8300,1972-09-22 00:00:00+00:00,24.640919
8301,1972-09-23 00:00:00+00:00,23.30533
8302,1972-09-24 00:00:00+00:00,22.519741
8303,1972-09-25 00:00:00+00:00,21.184156
8304,1972-09-26 00:00:00+00:00,21.34857
8305,1972-09-27 00:00:00+00:00,19.962984
8306,1972-09-28 00:00:00+00:00,18.577396
8307,1972-09-29 00:00:00+00:00,19.291807
8308,1972-09-30 00:00:00+00:00,16.656221
8309,1972-10-01 00:00:00+00:00,16.820635
8310,1972-10-02 00:00:00+00:00,18.135048
8311,1972-10-03 00:00:00+00:00,19.29946
8312,1972-10-04 00:00:00+00:00,18.813873
8313,1972-10-05 00:00:00+00:00,17.078287
8314,1972-10-06 00:00:00+00:00,15.2427
8315,1972-10-07 00:00:00+00:00,13.907113
8316,1972-10-08 00:00:00+00:00,10.921525
8317,1972-10-09 00:00:00+00:00,11.235939
8318,1972-10-10 00:00:00+00:00,13.450352
8319,1972-10-11 00:00:00+00:00,14.314764
8320,1972-10-12 00:00:00+00:00,14.129176
8321,1972-10-13 00:00:00+00:00,14.593591
8322,1972-10-14 00:00:00+00:00,14.808003
8323,1972-10-15 00:00:00+00:00,16.972414
8324,1972-10-16 00:00:00+00:00,18.38683
8325,1972-10-17 00:00:00+00:00,18.851238
8326,1972-10-18 00:00:00+00:00,19.115652
8327,1972-10-19 00:00:00+00:00,19.030067
8328,1972-10-20 00:00:00+00:00,17.994478
8329,1972-10-21 00:00:00+00:00,18.458893
8330,1972-10-22 00:00:00+00:00,17.073305
8331,1972-10-23 00:00:00+00:00,15.587719
8332,1972-10-24 00:00:00+00:00,16.952131
8333,1972-10-25 00:00:00+00:00,18.316544
8334,1972-10-26 00:00:00+00:00,18.930958
8335,1972-10-27 00:00:00+00:00,19.345367
8336,1972-10-28 00:00:00+00:00,19.309784
8337,1972-10-29 00:00:00+00:00,18.224197
8338,1972-10-30 00:00:00+00:00,16.538609
8339,1972-10-31 00:00:00+00:00,15.303023
8340,1972-11-01 00:00:00+00:00,15.316323
8341,1972-11-02 00:00:00+00:00,15.821838
8342,1972-11-03 00:00:00+00:00,15.827353
8343,1972-11-04 00:00:00+00:00,14.482868
8344,1972-11-05 00:00:00+00:00,16.388382
8345,1972-11-06 00:00:00+00:00,14.993897
8346,1972-11-07 00:00:00+00:00,12.749413
8347,1972-11-08 00:00:00+00:00,12.804927
8348,1972-11-09 00:00:00+00:00,13.910443
8349,1972-11-10 00:00:00+00:00,12.365957
8350,1972-11-11 00:00:00+00:00,10.371472
8351,1972-11-12 00:00:00+00:00,10.026987
8352,1972-11-13 00:00:00+00:00,9.532501
8353,1972-11-14 00:00:00+00:00,8.238018
8354,1972-11-15 00:00:00+00:00,4.493532
8355,1972-11-16 00:00:00+00:00,0.049046516
8356,1972-11-17 00:00:00+00:00,2.104562
8357,1972-11-18 00:00:00+00:00,3.4100766
8358,1972-11-19 00:00:00+00:00,2.5655923
8359,1972-11-20 00:00:00+00:00,2.721107
8360,1972-11-21 00:00:00+00:00,4.276622
8361,1972-11-22 00:00:00+00:00,5.282136
8362,1972-11-23 00:00:00+00:00,6.5876513
8363,1972-11-24 00:00:00+00:00,6.993166
8364,1972-11-25 00:00:00+00:00,7.248681
8365,1972-11-26 00:00:00+00:00,6.404196
8366,1972-11-27 00:00:00+00:00,4.5597115
8367,1972-11-28 00:00:00+00:00,5.415226
8368,1972-11-29 00:00:00+00:00,5.620741
8369,1972-11-30 00:00:00+00:00,5.676256
8370,1972-12-01 00:00:00+00:00,5.581771
8371,1972-12-02 00:00:00+00:00,5.9372854
8372,1972-12-03 00:00:00+00:00,6.792801
8373,1972-12-04 00:00:00+00:00,7.598316
8374,1972-12-05 00:00:00+00:00,7.4538307
8375,1972-12-06 00:00:00+00:00,6.0593452
8376,1972-12-07 00:00:00+00:00,4.9148607
8377,1972-12-08 00:00:00+00:00,4.170376
8378,1972-12-09 00:00:00+00:00,2.02589
8379,1972-12-10 00:00:00+00:00,1.2814052
8380,1972-12-11 00:00:00+00:00,0.18692017
8381,1972-12-12 00:00:00+00:00,-3.057565
8382,1972-12-13 00:00:00+00:00,-3.2020504
8383,1972-12-14 00:00:00+00:00,0.20346498
8384,1972-12-15 00:00:00+00:00,2.15898
8385,1972-12-16 00:00:00+00:00,0.0144946575
8386,1972-12-17 00:00:00+00:00,-0.8299904
8387,1972-12-18 00:00:00+00:00,1.8755248
8388,1972-12-19 00:00:00+00:00,2.0310392
8389,1972-12-20 00:00:00+00:00,2.5365546
8390,1972-12-21 00:00:00+00:00,0.9920695
8391,1972-12-22 00:00:00+00:00,2.3975842
8392,1972-12-23 00:00:00+00:00,3.2030993
8393,1972-12-24 00:00:00+00:00,2.4086142
8394,1972-12-25 00:00:00+00:00,-2.585871
8395,1972-12-26 00:00:00+00:00,-3.580356
8396,1972-12-27 00:00:00+00:00,0.32515883
8397,1972-12-28 00:00:00+00:00,1.030674
8398,1972-12-29 00:00:00+00:00,0.6861887
8399,1972-12-30 00:00:00+00:00,0.19170368
8400,1972-12-31 00:00:00+00:00,1.2972188
8401,1973-01-01 00:00:00+00:00,-0.5003443
8402,1973-01-02 00:00:00+00:00,-0.45714104
8403,1973-01-03 00:00:00+00:00,-4.263938
8404,1973-01-04 00:00:00+00:00,-1.4207349
8405,1973-01-05 00:00:00+00:00,0.32246816
8406,1973-01-06 00:00:00+00:00,1.3156714
8407,1973-01-07 00:00:00+00:00,0.75887454
8408,1973-01-08 00:00:00+00:00,1.5520775
8409,1973-01-09 00:00:00+00:00,-0.8547194
8410,1973-01-10 00:00:00+00:00,3.1884837
8411,1973-01-11 00:00:00+00:00,3.1316872
8412,1973-01-12 00:00:00+00:00,2.9748902
8413,1973-01-13 00:00:00+00:00,2.2180934
8414,1973-01-14 00:00:00+00:00,-0.28870344
8415,1973-01-15 00:00:00+00:00,-3.4955008
8416,1973-01-16 00:00:00+00:00,-1.5022972
8417,1973-01-17 00:00:00+00:00,-0.25909412
8418,1973-01-18 00:00:00+00:00,1.234109
8419,1973-01-19 00:00:00+00:00,2.1773121
8420,1973-01-20 00:00:00+00:00,2.7705152
8421,1973-01-21 00:00:00+00:00,2.2137184
8422,1973-01-22 00:00:00+00:00,2.1569214
8423,1973-01-23 00:00:00+00:00,-1.7998753
8424,1973-01-24 00:00:00+00:00,-5.006672
8425,1973-01-25 00:00:00+00:00,-5.2134686
8426,1973-01-26 00:00:00+00:00,-3.320266
8427,1973-01-27 00:00:00+00:00,-0.62706256
8428,1973-01-28 00:00:00+00:00,-2.0838597
8429,1973-01-29 00:00:00+00:00,-3.9406564
8430,1973-01-30 00:00:00+00:00,-1.1974533
8431,1973-01-31 00:00:00+00:00,-1.2042501
8432,1973-02-01 00:00:00+00:00,0.53895295
8433,1973-02-02 00:00:00+00:00,-0.61784387
8434,1973-02-03 00:00:00+00:00,-4.274641
8435,1973-02-04 00:00:00+00:00,-3.7814376
8436,1973-02-05 00:00:00+00:00,-0.08823466
8437,1973-02-06 00:00:00+00:00,0.5549685
8438,1973-02-07 00:00:00+00:00,1.6481717
8439,1973-02-08 00:00:00+00:00,1.8913748
8440,1973-02-09 00:00:00+00:00,1.0845778
8441,1973-02-10 00:00:00+00:00,-0.722219
8442,1973-02-11 00:00:00+00:00,-2.079016
8443,1973-02-12 00:00:00+00:00,-5.735813
8444,1973-02-13 00:00:00+00:00,-5.29261
8445,1973-02-14 00:00:00+00:00,-3.1494062
8446,1973-02-15 00:00:00+00:00,-2.4562035
8447,1973-02-16 00:00:00+00:00,-5.5630007
8448,1973-02-17 00:00:00+00:00,-6.619796
8449,1973-02-18 00:00:00+00:00,-4.776594
8450,1973-02-19 00:00:00+00:00,-4.283391
8451,1973-02-20 00:00:00+00:00,-1.8401873
8452,1973-02-21 00:00:00+00:00,-0.39698458
8453,1973-02-22 00:00:00+00:00,-1.3037813
8454,1973-02-23 00:00:00+00:00,-2.3605778
8455,1973-02-24 00:00:00+00:00,1.2326249
8456,1973-02-25 00:00:00+00:00,2.7758281
8457,1973-02-26 00:00:00+00:00,2.8190315
8458,1973-02-27 00:00:00+00:00,1.9122343
8459,1973-02-28 00:00:00+00:00,1.2054374
8460,1973-03-01 00:00:00+00:00,0.89864063
8461,1973-03-02 00:00:00+00:00,1.8418436
8462,1973-03-03 00:00:00+00:00,0.5354086
8463,1973-03-04 00:00:00+00:00,2.0295768
8464,1973-03-05 00:00:00+00:00,3.8237445
8465,1973-03-06 00:00:00+00:00,1.3679123
8466,1973-03-07 00:00:00+00:00,1.5120803
8467,1973-03-08 00:00:00+00:00,3.5062482
8468,1973-03-09 00:00:00+00:00,5.300416
8469,1973-03-10 00:00:00+00:00,4.694584
8470,1973-03-11 00:00:00+00:00,2.7887516
8471,1973-03-12 00:00:00+00:00,4.8829203
8472,1973-03-13 00:00:00+00:00,7.177088
8473,1973-03-14 00:00:00+00:00,8.2712555
8474,1973-03-15 00:00:00+00:00,8.915423
8475,1973-03-16 00:00:00+00:00,9.1095915
8476,1973-03-17 00:00:00+00:00,8.753758
8477,1973-03-18 00:00:00+00:00,7.7479267
8478,1973-03-19 00:00:00+00:00,8.292095
8479,1973-03-20 00:00:00+00:00,7.0362625
8480,1973-03-21 00:00:00+00:00,5.2304306
8481,1973-03-22 00:00:00+00:00,5.974598
8482,1973-03-23 00:00:00+00:00,3.968767
8483,1973-03-24 00:00:00+00:00,5.262934
8484,1973-03-25 00:00:00+00:00,3.557102
8485,1973-03-26 00:00:00+00:00,4.451271
8486,1973-03-27 00:00:00+00:00,3.9454381
8487,1973-03-28 00:00:00+00:00,2.1396055
8488,1973-03-29 00:00:00+00:00,-0.31622577
8489,1973-03-30 00:00:00+00:00,0.6779419
8490,1973-03-31 00:00:00+00:00,1.3221097
8491,1973-04-01 00:00:00+00:00,2.5662775
8492,1973-04-02 00:00:00+00:00,5.560446
8493,1973-04-03 00:00:00+00:00,7.054613
8494,1973-04-04 00:00:00+00:00,6.2987814
8495,1973-04-05 00:00:00+00:00,3.9429493
8496,1973-04-06 00:00:00+00:00,2.9371166
8497,1973-04-07 00:00:00+00:00,4.531285
8498,1973-04-08 00:00:00+00:00,6.825453
8499,1973-04-09 00:00:00+00:00,8.56962
8500,1973-04-10 00:00:00+00:00,8.013788
8501,1973-04-11 00:00:00+00:00,6.5079575
8502,1973-04-12 00:00:00+00:00,7.602125
8503,1973-04-13 00:00:00+00:00,7.7962923
8504,1973-04-14 00:00:00+00:00,7.89046
8505,1973-04-15 00:00:00+00:00,10.334628
8506,1973-04-16 00:00:00+00:00,12.728795
8507,1973-04-17 00:00:00+00:00,14.222963
8508,1973-04-18 00:00:00+00:00,16.167131
8509,1973-04-19 00:00:00+00:00,16.0113
8510,1973-04-20 00:00:00+00:00,16.855467
8511,1973-04-21 00:00:00+00:00,14.099635
8512,1973-04-22 00:00:00+00:00,13.643803
8513,1973-04-23 00:00:00+00:00,14.887972
8514,1973-04-24 00:00:00+00:00,14.78214
8515,1973-04-25 00:00:00+00:00,16.976307
8516,1973-04-26 00:00:00+00:00,20.220474
8517,1973-04-27 00:00:00+00:00,15.314643
8518,1973-04-28 00:00:00+00:00,11.158811
8519,1973-04-29 00:00:00+00:00,10.252978
8520,1973-04-30 00:00:00+00:00,11.997148
8521,1973-05-01 00:00:00+00:00,15.541315
8522,1973-05-02 00:00:00+00:00,13.785481
8523,1973-05-03 00:00:00+00:00,13.027597
8524,1973-05-04 00:00:00+00:00,14.867662
8525,1973-05-05 00:00:00+00:00,13.057726
8526,1973-05-06 00:00:00+00:00,12.497788
8527,1973-05-07 00:00:00+00:00,11.787851
8528,1973-05-08 00:00:00+00:00,13.727916
8529,1973-05-09 00:00:00+00:00,14.317979
8530,1973-05-10 00:00:00+00:00,15.958041
8531,1973-05-11 00:00:00+00:00,17.598106
8532,1973-05-12 00:00:00+00:00,18.788166
8533,1973-05-13 00:00:00+00:00,19.728233
8534,1973-05-14 00:00:00+00:00,17.118296
8535,1973-05-15 00:00:00+00:00,17.458359
8536,1973-05-16 00:00:00+00:00,17.698421
8537,1973-05-17 00:00:00+00:00,19.788486
8538,1973-05-18 00:00:00+00:00,21.378548
8539,1973-05-19 00:00:00+00:00,22.66861
8540,1973-05-20 00:00:00+00:00,22.908676
8541,1973-05-21 00:00:00+00:00,21.59874
8542,1973-05-22 00:00:00+00:00,19.888803
8543,1973-05-23 00:00:00+00:00,18.328869
8544,1973-05-24 00:00:00+00:00,16.21893
8545,1973-05-25 00:00:00+00:00,16.658993
8546,1973-05-26 00:00:00+00:00,18.499056
8547,1973-05-27 00:00:00+00:00,18.289122
8548,1973-05-28 00:00:00+00:00,17.029182
8549,1973-05-29 00:00:00+00:00,17.769245
8550,1973-05-30 00:00:00+00:00,17.659311
8551,1973-05-31 00:00:00+00:00,17.699373
8552,1973-06-01 00:00:00+00:00,15.139438
8553,1973-06-02 00:00:00+00:00,14.6295
8554,1973-06-03 00:00:00+00:00,19.019564
8555,1973-06-04 00:00:00+00:00,21.559626
8556,1973-06-05 00:00:00+00:00,20.299688
8557,1973-06-06 00:00:00+00:00,18.989754
8558,1973-06-07 00:00:00+00:00,21.229816
8559,1973-06-08 00:00:00+00:00,22.719881
8560,1973-06-09 00:00:00+00:00,21.609943
8561,1973-06-10 00:00:00+00:00,20.100006
8562,1973-06-11 00:00:00+00:00,23.74007
8563,1973-06-12 00:00:00+00:00,25.030134
8564,1973-06-13 00:00:00+00:00,24.470198
8565,1973-06-14 00:00:00+00:00,24.31026
8566,1973-06-15 00:00:00+00:00,22.500324
8567,1973-06-16 00:00:00+00:00,20.540388
8568,1973-06-17 00:00:00+00:00,23.430452
8569,1973-06-18 00:00:00+00:00,23.870516
8570,1973-06-19 00:00:00+00:00,22.110579
8571,1973-06-20 00:00:00+00:00,18.700644
8572,1973-06-21 00:00:00+00:00,18.440704
8573,1973-06-22 00:00:00+00:00,17.830769
8574,1973-06-23 00:00:00+00:00,19.57083
8575,1973-06-24 00:00:00+00:00,21.910894
8576,1973-06-25 00:00:00+00:00,23.300959
8577,1973-06-26 00:00:00+00:00,24.79102
8578,1973-06-27 00:00:00+00:00,24.931086
8579,1973-06-28 00:00:00+00:00,24.921148
8580,1973-06-29 00:00:00+00:00,24.711214
8581,1973-06-30 00:00:00+00:00,25.551275
8582,1973-07-01 00:00:00+00:00,27.641338
8583,1973-07-02 00:00:00+00:00,28.631403
8584,1973-07-03 00:00:00+00:00,28.629324
8585,1973-07-04 00:00:00+00:00,27.181963
8586,1973-07-05 00:00:00+00:00,24.534597
8587,1973-07-06 00:00:00+00:00,22.98724
8588,1973-07-07 00:00:00+00:00,22.989876
8589,1973-07-08 00:00:00+00:00,25.792515
8590,1973-07-09 00:00:00+00:00,26.745152
8591,1973-07-10 00:00:00+00:00,26.297789
8592,1973-07-11 00:00:00+00:00,26.200426
