,date,snowfall_sum
450,1951-03-27 00:00:00+00:00,0.0
451,1951-03-28 00:00:00+00:00,0.0
452,1951-03-29 00:00:00+00:00,0.09237768
453,1951-03-30 00:00:00+00:00,0.0
454,1951-03-31 00:00:00+00:00,0.0
455,1951-04-01 00:00:00+00:00,0.0
456,1951-04-02 00:00:00+00:00,0.0
457,1951-04-03 00:00:00+00:00,0.0
458,1951-04-04 00:00:00+00:00,0.27602243
459,1951-04-05 00:00:00+00:00,3.58538
460,1951-04-06 00:00:00+00:00,0.64297485
461,1951-04-07 00:00:00+00:00,0.0
462,1951-04-08 00:00:00+00:00,0.0
463,1951-04-09 00:00:00+00:00,0.0
464,1951-04-10 00:00:00+00:00,1.8296119
465,1951-04-11 00:00:00+00:00,0.0
466,1951-04-12 00:00:00+00:00,0.0
467,1951-04-13 00:00:00+00:00,0.0
468,1951-04-14 00:00:00+00:00,0.0
469,1951-04-15 00:00:00+00:00,0.0
470,1951-04-16 00:00:00+00:00,0.0
471,1951-04-17 00:00:00+00:00,0.0
472,1951-04-18 00:00:00+00:00,0.0
473,1951-04-19 00:00:00+00:00,0.0
474,1951-04-20 00:00:00+00:00,0.0
475,1951-04-21 00:00:00+00:00,0.0
476,1951-04-22 00:00:00+00:00,0.0
477,1951-04-23 00:00:00+00:00,0.0
478,1951-04-24 00:00:00+00:00,0.0
479,1951-04-25 00:00:00+00:00,0.0
480,1951-04-26 00:00:00+00:00,0.0
481,1951-04-27 00:00:00+00:00,0.0
482,1951-04-28 00:00:00+00:00,0.0
483,1951-04-29 00:00:00+00:00,0.0
484,1951-04-30 00:00:00+00:00,0.0
485,1951-05-01 00:00:00+00:00,0.0
486,1951-05-02 00:00:00+00:00,0.0
487,1951-05-03 00:00:00+00:00,0.0
488,1951-05-04 00:00:00+00:00,0.0
489,1951-05-05 00:00:00+00:00,0.0
490,1951-05-06 00:00:00+00:00,0.0
491,1951-05-07 00:00:00+00:00,0.0
492,1951-05-08 00:00:00+00:00,0.0
493,1951-05-09 00:00:00+00:00,0.0
494,1951-05-10 00:00:00+00:00,0.0
495,1951-05-11 00:00:00+00:00,0.0
496,1951-05-12 00:00:00+00:00,0.0
497,1951-05-13 00:00:00+00:00,0.0
498,1951-05-14 00:00:00+00:00,0.0
499,1951-05-15 00:00:00+00:00,0.0
500,1951-05-16 00:00:00+00:00,0.0
501,1951-05-17 00:00:00+00:00,0.0
502,1951-05-18 00:00:00+00:00,0.0
503,1951-05-19 00:00:00+00:00,0.0
504,1951-05-20 00:00:00+00:00,0.0
505,1951-05-21 00:00:00+00:00,0.0
506,1951-05-22 00:00:00+00:00,0.0
507,1951-05-23 00:00:00+00:00,0.0
508,1951-05-24 00:00:00+00:00,0.0
509,1951-05-25 00:00:00+00:00,0.0
510,1951-05-26 00:00:00+00:00,0.0
511,1951-05-27 00:00:00+00:00,0.0
512,1951-05-28 00:00:00+00:00,0.0
513,1951-05-29 00:00:00+00:00,0.0
514,1951-05-30 00:00:00+00:00,0.0
515,1951-05-31 00:00:00+00:00,0.0
516,1951-06-01 00:00:00+00:00,0.0
517,1951-06-02 00:00:00+00:00,0.0
518,1951-06-03 00:00:00+00:00,0.0
519,1951-06-04 00:00:00+00:00,0.0
520,1951-06-05 00:00:00+00:00,0.0
521,1951-06-06 00:00:00+00:00,0.0
522,1951-06-07 00:00:00+00:00,0.0
523,1951-06-08 00:00:00+00:00,0.0
524,1951-06-09 00:00:00+00:00,0.0
525,1951-06-10 00:00:00+00:00,0.0
526,1951-06-11 00:00:00+00:00,0.0
527,1951-06-12 00:00:00+00:00,0.0
528,1951-06-13 00:00:00+00:00,0.0
529,1951-06-14 00:00:00+00:00,0.0
530,1951-06-15 00:00:00+00:00,0.0
531,1951-06-16 00:00:00+00:00,0.0
532,1951-06-17 00:00:00+00:00,0.0
533,1951-06-18 00:00:00+00:00,0.0
534,1951-06-19 00:00:00+00:00,0.0
535,1951-06-20 00:00:00+00:00,0.0
536,1951-06-21 00:00:00+00:00,0.0
537,1951-06-22 00:00:00+00:00,0.0
538,1951-06-23 00:00:00+00:00,0.0
539,1951-06-24 00:00:00+00:00,0.0
540,1951-06-25 00:00:00+00:00,0.0
541,1951-06-26 00:00:00+00:00,0.0
542,1951-06-27 00:00:00+00:00,0.0
543,1951-06-28 00:00:00+00:00,0.0
544,1951-06-29 00:00:00+00:00,0.0
545,1951-06-30 00:00:00+00:00,0.0
546,1951-07-01 00:00:00+00:00,0.0
547,1951-07-02 00:00:00+00:00,0.0
548,1951-07-03 00:00:00+00:00,0.0
549,1951-07-04 00:00:00+00:00,0.0
550,1951-07-05 00:00:00+00:00,0.0
551,1951-07-06 00:00:00+00:00,0.0
552,1951-07-07 00:00:00+00:00,0.0
553,1951-07-08 00:00:00+00:00,0.0
554,1951-07-09 00:00:00+00:00,0.0
555,1951-07-10 00:00:00+00:00,0.0
556,1951-07-11 00:00:00+00:00,0.0
557,1951-07-12 00:00:00+00:00,0.0
558,1951-07-13 00:00:00+00:00,0.0
559,1951-07-14 00:00:00+00:00,0.0
560,1951-07-15 00:00:00+00:00,0.0
561,1951-07-16 00:00:00+00:00,0.0
562,1951-07-17 00:00:00+00:00,0.0
563,1951-07-18 00:00:00+00:00,0.0
564,1951-07-19 00:00:00+00:00,0.0
565,1951-07-20 00:00:00+00:00,0.0
566,1951-07-21 00:00:00+00:00,0.0
567,1951-07-22 00:00:00+00:00,0.0
568,1951-07-23 00:00:00+00:00,0.0
569,1951-07-24 00:00:00+00:00,0.0
570,1951-07-25 00:00:00+00:00,0.0
571,1951-07-26 00:00:00+00:00,0.0
572,1951-07-27 00:00:00+00:00,0.0
573,1951-07-28 00:00:00+00:00,0.0
574,1951-07-29 00:00:00+00:00,0.0
575,1951-07-30 00:00:00+00:00,0.0
576,1951-07-31 00:00:00+00:00,0.0
577,1951-08-01 00:00:00+00:00,0.0
578,1951-08-02 00:00:00+00:00,0.0
579,1951-08-03 00:00:00+00:00,0.0
580,1951-08-04 00:00:00+00:00,0.0
581,1951-08-05 00:00:00+00:00,0.0
582,1951-08-06 00:00:00+00:00,0.0
583,1951-08-07 00:00:00+00:00,0.0
584,1951-08-08 00:00:00+00:00,0.0
585,1951-08-09 00:00:00+00:00,0.0
586,1951-08-10 00:00:00+00:00,0.0
587,1951-08-11 00:00:00+00:00,0.0
588,1951-08-12 00:00:00+00:00,0.0
589,1951-08-13 00:00:00+00:00,0.0
590,1951-08-14 00:00:00+00:00,0.0
591,1951-08-15 00:00:00+00:00,0.0
592,1951-08-16 00:00:00+00:00,0.0
593,1951-08-17 00:00:00+00:00,0.0
594,1951-08-18 00:00:00+00:00,0.0
595,1951-08-19 00:00:00+00:00,0.0
596,1951-08-20 00:00:00+00:00,0.0
597,1951-08-21 00:00:00+00:00,0.0
598,1951-08-22 00:00:00+00:00,0.0
599,1951-08-23 00:00:00+00:00,0.0
600,1951-08-24 00:00:00+00:00,0.0
